,molecule_chembl_id,Ki,units,smiles,pKi
3025,CHEMBL1927633,1750.0,nM,O=C(Nc1nc(O)nc2nc(-c3ccco3)nn12)c1ccccc1,5.756961951313706
3026,CHEMBL3125715,1760.0,nM,CCCCC#Cc1nc(NC2CCCC2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.75448733218585
3027,CHEMBL1277040,1760.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.75448733218585
3028,CHEMBL2165804,1760.0,nM,CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,5.75448733218585
3029,CHEMBL1162942,1760.0,nM,CCC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.75448733218585
3030,CHEMBL220158,1780.0,nM,CONc1nc(C#Cc2ccc(OC)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7495799976911055
3031,CHEMBL288258,1780.0,nM,Nc1nc(NC(=O)C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7495799976911055
3032,CHEMBL595864,1789.0,nM,Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N(C)C)n2)o1,5.747389659432627
3033,CHEMBL4169401,1790.0,nM,COc1ccc(-c2nc3c(NC4CCCC4)ncnc3n2C)cc1,5.747146969020107
3034,CHEMBL2089344,1800.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(C#Cc3cccc(Cl)c3)nc21,5.7447274948966935
3035,CHEMBL252045,1800.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4noc(-c5ccccc5)n4)c3)nc2n(CCC)c1=O,5.7447274948966935
3036,CHEMBL294590,1800.0,nM,Nc1ncnc2c1ncn2C1CCCC1,5.7447274948966935
3037,CHEMBL372084,1800.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(Cl)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.7447274948966935
3038,CHEMBL420705,1800.0,nM,C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7447274948966935
3039,CHEMBL2151121,1800.0,nM,Cc1cccc(-c2n[nH]c(NC(=O)[C@@H](C)Oc3ccccc3)n2)c1,5.7447274948966935
3040,CHEMBL386698,1800.0,nM,COc1ccc(Cl)c(CNc2nc(N=[N+]=[N-])nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,5.7447274948966935
3041,CHEMBL103553,1800.0,nM,Cc1ccc2c(O)ccnc2n1,5.7447274948966935
3042,CHEMBL94538,1800.0,nM,Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1,5.7447274948966935
3043,CHEMBL4170460,1800.0,nM,Cc1ccc(-c2nc3c(NC4CCCC4)ncnc3n2C)cc1,5.7447274948966935
3044,CHEMBL2151257,1800.0,nM,O=C(COc1ccccc1)Nc1nc(-c2ccccc2)n[nH]1,5.7447274948966935
3045,CHEMBL231891,1800.0,nM,CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7447274948966935
3046,CHEMBL375619,1820.0,nM,CONc1nc(C#CCCCC#N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.739928612014925
3047,CHEMBL4159137,1820.0,nM,Cn1c(-c2ccc(Cl)cc2)nc2c(NC3CCCC3)ncnc21,5.739928612014925
3048,CHEMBL1650366,1829.0,nM,CCCC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1,5.737786294523583
3049,CHEMBL4170873,1830.0,nM,Cn1c(-c2ccccc2)nc2c(NC3CCOC3)ncnc21,5.73754891026957
3050,CHEMBL2069325,1842.0,nM,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NCCc4ccccc4)CC3)n3nc(-c4ccco4)nc23)n1,5.73471037413917
3051,CHEMBL2071050,1856.0,nM,Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)Nc4ccncc4)CC3)n3nc(-c4ccco4)nc23)n1.O=C(O)C(F)(F)F,5.731422028117157
3052,CHEMBL4288430,1860.0,nM,CCOC(=O)c1cnc(OCC)n2nc(-c3ccco3)nc12,5.730487055782084
3053,CHEMBL457580,1867.0,nM,CC(=O)Nc1cc(N2CCN(C)CC2)nc(-n2nc(C)cc2C)n1,5.728855682050922
3054,CHEMBL3828590,1870.0,nM,S=C(NCc1ccccc1)N(Cc1ccccc1)c1nc2c(Cl)ncnc2s1,5.7281583934635005
3055,CHEMBL3932820,1880.0,nM,CC[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.72584215073632
3056,CHEMBL64894,1889.0,nM,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],5.7237680420781665
3057,CHEMBL260338,1891.0,nM,CN(C)c1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,5.72330847115496
3058,CHEMBL1650347,1893.0,nM,CCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,5.722849386036203
3059,CHEMBL496984,1900.0,nM,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3c2ncn3Cc2ccccc2)cc1,5.721246399047171
3060,CHEMBL449924,1900.0,nM,Nc1ncnc2c1nc(Br)n2C1CCCC1,5.721246399047171
3061,CHEMBL97896,1900.0,nM,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,5.721246399047171
3062,CHEMBL600009,1900.0,nM,Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccccc1C2=O,5.721246399047171
3063,CHEMBL1289676,1925.0,nM,O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)N[C@@H](CO)c1ccccc1,5.71556926615548
3064,CHEMBL36320,1940.0,nM,Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.7121982700697735
3065,CHEMBL410529,1950.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc[n+]([O-])c4)c3)nc2n(CC)c1=O,5.709965388637482
3066,CHEMBL4435944,1951.0,nM,Cc1nc(NC(=O)c2ccccc2)c2nc(-c3ccccc3)sc2n1,5.709742730605482
3067,CHEMBL207408,1955.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(I)nc32)[C@H](O)[C@@H]1O,5.708853238268114
3068,CHEMBL4080383,1960.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(Nc4ccc(Cl)cc4F)nc(Cl)nc32)[C@@H]1O,5.707743928643524
3069,CHEMBL223340,1988.0,nM,CCCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1N1CCCC1,5.701583619938706
3070,CHEMBL36786,2000.0,nM,Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.698970004336019
3071,CHEMBL3410298,2000.0,nM,CCOC(=O)c1nc(N)nc2nn(C)cc12,5.698970004336019
3072,CHEMBL2151256,2000.0,nM,Cc1cccc(OCC(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,5.698970004336019
3073,CHEMBL424526,2000.0,nM,S/C(Cc1ccccc1)=N\N=C\c1cnc2ccccc2c1,5.698970004336019
3074,CHEMBL2151120,2000.0,nM,Cc1cccc(-c2n[nH]c(NC(=O)C(C)Oc3ccccc3)n2)c1,5.698970004336019
3075,CHEMBL4063997,2000.0,nM,CCCn1c(Oc2cccnc2C)nc2nc(C3CCCC3)[nH]c2c1=O,5.698970004336019
3076,CHEMBL4129358,2000.0,nM,Nc1nn(-c2ccccc2)nc1C(=O)CCc1ccccc1,5.698970004336019
3077,CHEMBL97037,2000.0,nM,Oc1cc(-c2ccccc2)nc2ncccc12,5.698970004336019
3078,CHEMBL489795,2010.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@@H]3c3ccccc3)nc(Cl)nc21,5.696803942579511
3079,CHEMBL2391842,2010.0,nM,COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3nc(N)nc(N(C)C)n3)s2)cc1,5.696803942579511
3080,CHEMBL1800791,2010.0,nM,CC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OCc5ccccc5)nn4C)[nH]c3C2=N1,5.696803942579511
3081,CHEMBL1090810,2020.0,nM,Cn1cc2c(nc(N)n3nc(-c4ccc(Cl)cc4)nc23)n1,5.694648630553376
3082,CHEMBL195140,2020.0,nM,N#Cc1cccc(-c2nc(Nc3ccccn3)sc2-n2cncn2)c1,5.694648630553376
3083,CHEMBL4574105,2020.0,nM,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,5.694648630553376
3084,CHEMBL359379,2030.0,nM,COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,5.692503962086787
3085,CHEMBL575829,2030.0,nM,COc1ccc(NC(=O)Nc2nc3nn(CCc4c(Br)cc(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,5.692503962086787
3086,CHEMBL241618,2030.0,nM,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,5.692503962086787
3087,CHEMBL1760886,2040.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(C(=O)c4cccc(C(F)(F)F)c4)C3)sc12,5.690369832574101
3088,CHEMBL410104,2050.0,nM,NNc1nc(OCCc2c[nH]c3cc(Br)ccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.688246138944246
3089,CHEMBL487754,2050.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.688246138944246
3090,CHEMBL4541086,2050.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)ncnc32)[C@@H]1O,5.688246138944246
3091,CHEMBL514541,2050.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4CC5CCC4C5)nc(Cl)nc32)[C@@H]1O,5.688246138944246
3092,CHEMBL3088334,2060.0,nM,Clc1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,5.686132779630847
3093,CHEMBL3114156,2060.0,nM,O=C(Nc1nc(Cl)c2cn(CCc3ccccc3)nc2n1)c1ccc(F)cc1,5.686132779630847
3094,CHEMBL255939,2086.0,nM,Nc1nc(-c2ncc[nH]2)c2cnn(Cc3ccccc3F)c2n1,5.680685695909488
3095,CHEMBL515442,2100.0,nM,CNC(=O)OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.6777807052660805
3096,CHEMBL219411,2100.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(C)s4)ncnc32)[C@H](O)[C@@H]1O,5.6777807052660805
3097,CHEMBL158507,2100.0,nM,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,5.6777807052660805
3098,CHEMBL3114154,2100.0,nM,Cc1ccc(C(=O)Nc2nc(Cl)c3cn(CC(C)(C)C)nc3n2)cc1,5.6777807052660805
3099,CHEMBL1278010,2115.0,nM,Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3cccnc3)c2c2cc(-c3ccccc3)nn12,5.674689628288939
3100,CHEMBL3093329,2120.0,nM,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(C)c1=O,5.673664139071249
3101,CHEMBL1081841,2126.0,nM,Cn1c(=O)[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc21,5.6724367398127225
3102,CHEMBL1800792,2130.0,nM,CCC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OCc5ccccc5)nn4C)[nH]c3C2=N1,5.671620396561263
3103,CHEMBL205226,2130.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#C[C@@H](C)O)nc32)[C@H](O)[C@@H]1O,5.671620396561263
3104,CHEMBL102035,2140.0,nM,CCCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,5.669586226650809
3105,CHEMBL309618,2140.0,nM,CCOC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1N1CCN(C)CC1,5.669586226650809
3106,CHEMBL3754760,2150.0,nM,CC(C)Nc1nc(NC(=O)c2ccccc2)n2nc(-c3ccco3)nc2n1,5.667561540084394
3107,CHEMBL1946293,2160.0,nM,CCCCCCc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,5.665546248849069
3108,CHEMBL477445,2160.0,nM,O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O,5.665546248849069
3109,CHEMBL4468152,2170.0,nM,Cn1cc2c(nc(NCC3CCC(CNC(=O)OC(C)(C)C)CC3)n3nc(-c4ccco4)nc23)n1,5.66354026615147
3110,CHEMBL1089887,2180.0,nM,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(Cl)cc3)nn12,5.661543506395395
3111,CHEMBL3827583,2180.0,nM,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(CC)c1=O,5.661543506395395
3112,CHEMBL36098,2180.0,nM,O=C(CCC1CCCC1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.661543506395395
3113,CHEMBL477667,2190.0,nM,O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O,5.6595558851598815
3114,CHEMBL591458,2200.0,nM,Nc1c(C(=O)c2ccccc2)oc2ccc(Br)cc12,5.657577319177793
3115,CHEMBL598725,2200.0,nM,CN1CCc2sc3nc(C(=O)Nc4ccc(F)cc4)c(N)cc3c2C1,5.657577319177793
3116,CHEMBL3905850,2200.0,nM,CC(C)[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,5.657577319177793
3117,CHEMBL3114152,2200.0,nM,CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,5.657577319177793
3118,CHEMBL304009,2200.0,nM,CCn1cnc2c(N)ncnc21,5.657577319177793
3119,CHEMBL1170295,2200.0,nM,COc1ccc(N(CC(=O)O)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,5.657577319177793
3120,CHEMBL3923870,2200.0,nM,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.657577319177793
3121,CHEMBL3125714,2200.0,nM,CCCCC#Cc1nc(NC2CC2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.657577319177793
3122,CHEMBL2151262,2200.0,nM,C[C@@H](Sc1ccccc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.657577319177793
3123,CHEMBL317270,2210.0,nM,Fc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,5.655607726314889
3124,CHEMBL3088341,2210.0,nM,CCN(CC)c1ncnc2sc(Nc3ccccc3)nc12,5.655607726314889
3125,CHEMBL200279,2220.0,nM,O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.653647025549361
3126,CHEMBL2070891,2223.0,nM,Cn1cc2c(nc(NC(=O)NC3CCN(Cc4ccc(C#N)cc4)CC3)n3nc(-c4ccco4)nc23)n1,5.653060537301009
3127,CHEMBL2170796,2230.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC(C3CC3)C3CC3)nc(I)nc21,5.651695136951839
3128,CHEMBL473650,2240.0,nM,O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,5.649751981665837
3129,CHEMBL467270,2240.0,nM,CCCn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4cccs4)cc3)cc2n(CCC)c1=O,5.649751981665837
3130,CHEMBL259772,2250.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc2n(CC)c1=O,5.647817481888637
3131,CHEMBL217085,2260.0,nM,CCCCNC(=O)[C@H]1CC[C@H](c2nc3c(=O)n(CCC)c(=O)n(CCC)c3[nH]2)CC1,5.645891560852599
3132,CHEMBL3827582,2260.0,nM,Fc1cccc(F)c1Nc1nc2c(N3CCCC3)ncnc2s1,5.645891560852599
3133,CHEMBL3679389,2270.0,nM,Cc1cccc(C)c1CO[C@@H]1CCCC1Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.6439741428068775
3134,CHEMBL1726,2278.0,nM,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.642446280256919
3135,CHEMBL427736,2280.0,nM,CCn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc21,5.642065152999546
3136,CHEMBL3410309,2300.0,nM,CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(C(C)C)cc12,5.638272163982407
3137,CHEMBL175543,2300.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.638272163982407
3138,CHEMBL104998,2300.0,nM,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,5.638272163982407
3139,CHEMBL469409,2300.0,nM,Nc1ncnc2c1ncn2C1CC1,5.638272163982407
3140,CHEMBL364671,2300.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)[C@H](O)[C@@H]1O,5.638272163982407
3141,CHEMBL567226,2300.0,nM,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.638272163982407
3142,CHEMBL363807,2300.0,nM,O[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.638272163982407
3143,CHEMBL102429,2300.0,nM,CN(C)c1ccc2c(O)cc(-c3ccccc3)nc2n1,5.638272163982407
3144,CHEMBL400013,2320.0,nM,Cc1ccc(Nc2nc(-n3cc(CO)cn3)nc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.634512015109101
3145,CHEMBL1834623,2360.0,nM,Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(Br)cc4)nc23)n1,5.627087997029893
3146,CHEMBL407969,2370.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5)on4)c3)nc2n(CC)c1=O,5.625251653989896
3147,CHEMBL2181970,2370.0,nM,OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4cccc(C(F)(F)F)c4)ncnc32)[C@H](O)[C@@H]1O,5.625251653989896
3148,CHEMBL3827623,2380.0,nM,CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN3CCCC3)cc2)n(CCC)c1=O,5.623423042943488
3149,CHEMBL1270221,2380.0,nM,COCCCn1c(NC(=O)c2cccc(OC)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.623423042943488
3150,CHEMBL3410324,2400.0,nM,CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CCc3ccccc3)cc12,5.619788758288394
3151,CHEMBL320741,2400.0,nM,CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,5.619788758288394
3152,CHEMBL4177249,2400.0,nM,Cn1c(-c2ccc(F)cc2)nc2c(NC3CCCC3)ncnc21,5.619788758288394
3153,CHEMBL2153603,2400.0,nM,Cn1c(=O)c2c(nc3n2CCCCN3C2CCCCCCC2)n(C)c1=O,5.619788758288394
3154,CHEMBL3356373,2401.0,nM,Cc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,5.619607839942972
3155,CHEMBL398588,2410.0,nM,CCOC(=O)c1cnn(-c2nc(N[C@H]3CCCO3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.617982957425132
3156,CHEMBL36789,2410.0,nM,Nc1nc(NC(=O)CC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.617982957425132
3157,CHEMBL98802,2420.0,nM,CC(C)(C)c1ccc(Cn2cc(-c3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)cn2)cc1,5.616184634019569
3158,CHEMBL1270509,2430.0,nM,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(N)=O)cnc21,5.614393726401688
3159,CHEMBL382141,2433.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCC(C)O)nc32)[C@H](O)[C@@H]1O,5.613857891069181
3160,CHEMBL1290210,2439.0,nM,C[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,5.612788199686269
3161,CHEMBL589263,2440.0,nM,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCNC(C)=O)nn4)nc31)[C@H](O)[C@@H]2O,5.61261017366127
3162,CHEMBL2012678,2450.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,5.610833915635467
3163,CHEMBL512388,2450.0,nM,Cc1ccc(-c2[nH]c3c(=O)n(C)c(=O)n(C)c3c2O)cc1,5.610833915635467
3164,CHEMBL3920937,2450.0,nM,O[C@H]1C[C@@]2(n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc43)C[C@H]2[C@H]1O,5.610833915635467
3165,CHEMBL611325,2450.0,nM,COc1cc(C(=O)NCc2ncccc2C)nc(N)n1,5.610833915635467
3166,CHEMBL4069499,2480.0,nM,CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.605548319173783
3167,CHEMBL3924727,2480.0,nM,Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.605548319173783
3168,CHEMBL4129294,2487.0,nM,CCn1nc(-c2nccs2)c2sccc2c1=O,5.604324214730064
3169,CHEMBL1277846,2490.0,nM,CCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,5.603800652904264
3170,CHEMBL265213,2500.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CC)c1=O,5.6020599913279625
3171,CHEMBL418797,2500.0,nM,Oc1cc(-c2ccccc2)nc2nc(NC3CCCCC3)ccc12,5.6020599913279625
3172,CHEMBL149732,2500.0,nM,O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.6020599913279625
3173,CHEMBL361072,2500.0,nM,CNc1nc(-n2cc(-c3nc4ccccc4o3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.6020599913279625
3174,CHEMBL200370,2500.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5Cl)no4)c3)[nH]c2n(CCC)c1=O,5.6020599913279625
3175,CHEMBL193421,2500.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.6020599913279625
3176,CHEMBL2151125,2500.0,nM,CCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.6020599913279625
3177,CHEMBL199732,2500.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4noc(-c5ccccc5Cl)n4)c3)[nH]c2n(CCC)c1=O,5.6020599913279625
3178,CHEMBL3125716,2530.0,nM,CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.596879478824182
3179,CHEMBL3093227,2530.0,nM,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)cc2)n(CC)c1=O,5.596879478824182
3180,CHEMBL3674590,2530.0,nM,Cc1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.596879478824182
3181,CHEMBL3311282,2530.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.596879478824182
3182,CHEMBL411685,2534.0,nM,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,5.596193389452577
3183,CHEMBL1091640,2540.0,nM,Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc(F)cc4)nc23)n1,5.5951662833800615
3184,CHEMBL1650380,2541.0,nM,CCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1,5.594995334949631
3185,CHEMBL3679385,2550.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@H]4OCc4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O,5.5934598195660445
3186,CHEMBL4468006,2550.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.5934598195660445
3187,CHEMBL2170792,2550.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](CC3CC3)C3CC3)nc(Cl)nc21,5.5934598195660445
3188,CHEMBL221777,2570.0,nM,Cc1ccc(S(=O)(=O)n2c(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)cc3ccccc32)cc1,5.590066876668706
3189,CHEMBL193977,2570.0,nM,N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2cncn2)c1,5.590066876668706
3190,CHEMBL472952,2587.0,nM,COc1ccccc1Cn1c(=O)n(-c2cccc(C#N)c2)c2nc(NC3CC3)ncc21,5.587203571283457
3191,CHEMBL1271223,2590.0,nM,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccc(F)cc2)c1,5.586700235918748
